id,ctrl.turbo.rah.nobiotin,ctrl.turbo.cyto.nobiotin,ctrl.noturbo.nobiotin,turborah.toxo.r1,turborah.mock.r1,turborah.toxo.r2,turborah.mock.r2,turborah.toxo.r3,turbocyto.toxo.r1,turborah.toxo.r4,turbocyto.toxo.r2,turborah.vs.turbocyto.logFC,turborah.vs.turbocyto.P.Value,turborah.vs.turbocyto.adj.P.Val,turborah.vs.turbocyto.Q.Value,turborah.toxo.vs.mock.logFC,turborah.toxo.vs.mock.P.Value,turborah.toxo.vs.mock.adj.P.Val,turborah.toxo.vs.mock.Q.Value,turborah.toxo.vs.ctrl.logFC,turborah.toxo.vs.ctrl.P.Value,turborah.toxo.vs.ctrl.adj.P.Val,turborah.toxo.vs.ctrl.Q.Value,turbocyto.toxo.vs.ctrl.logFC,turbocyto.toxo.vs.ctrl.P.Value,turbocyto.toxo.vs.ctrl.adj.P.Val,turbocyto.toxo.vs.ctrl.Q.Value,turborah.toxo.vs.all.logFC,turborah.toxo.vs.all.P.Value,turborah.toxo.vs.all.adj.P.Val,turborah.toxo.vs.all.Q.Value,turborah.vs.turbocyto.zscore,turborah.toxo.vs.mock.zscore,turborah.toxo.vs.ctrl.zscore,turbocyto.toxo.vs.ctrl.zscore,id.nodash,accession_number,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,entry_name,X20191014_Toxoplasma_TMT_FullExperiment.unique_peptides,X20191014_Toxoplasma_TMT_FullExperiment.numSpectra,X20191014_Toxoplasma_TMT_FullExperiment.totalIntensity,X20191014_Toxoplasma_TMT_FullExperiment.pct_cov,subcellular.location,gene,Location,toxo_gene_name,toxo_nonsecreted_gene_name,lopit_prediction,has.imputed
Q8NI36,-3.910857771942991,-3.39510687223434,-5.183032626078741,-0.08092239100981176,-0.7566728473784097,0.004118914419428155,-0.5468763042081618,0.021834878154380465,1.4823673558570503,-0.062173707535625344,1.4952475226784092,-1.5180930157606367,0.0019651233327774476,0.006621526130265044,0.006621526130265044,0.6224889993003785,0.14166878675878808,0.999812317632854,0.999812317632854,4.1337135135924505,1.2975033442896067e-8,5.3835842452708666e-8,5.3835842452708666e-8,5.651806529353087,2.294258598537202e-9,1.6739479811602885e-8,1.6739479811602885e-8,-0.866318439967351,0.11533430350918329,0.17631086704544377,0.17631086704544377,-0.6039226136746698,1.0322280017092602,0.8335359025748903,1.227201416064426,Q8NI36,Q8NI36,1,22,14,14,Q8NI36|A0A0A0MTB8,HUMAN,106347.2,18.8,664,664.1,237.95,237.95,WD repeat-containing protein 36,14,22,1640000000,18.80%,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:21051332, ECO:0000269|PubMed:22002106}.",WDR36,Unknown,NA,NA,NA,FALSE
Q8NEY1,-3.604151133668599,-2.8209249186409644,-4.520637190344909,-0.5205306646963701,-0.6575880891246354,-0.33180053848485136,-0.40013197267896644,-0.32850807656799835,1.5895776142231388,-0.42970838141454615,1.7228646901838827,-2.0588580674944517,1.0486411799791591e-4,0.0011518029583991868,0.0011518029583991868,0.1262231156108593,0.7480867527376038,0.999812317632854,0.999812317632854,3.2459341655938827,1.6893348891977885e-7,3.029954594467268e-7,3.029954594467268e-7,5.304792233088334,3.2561831630929808e-9,1.7937816691147445e-8,1.7937816691147445e-8,-1.5299980365926507,0.008245081346650753,0.05833511164052797,0.05833511164052797,-1.20949734180236,-0.02860320043373414,-0.08647778166176062,0.9102546238957586,Q8NEY1,Q8NEY1,1,20,16,15,Q8NEY1|Q8NEY1-3|Q8NEY1-2|A0A0A0MRJ3|Q8NEY1-4|Q8NEY1-7|Q8NEY1-6|Q8NEY1-5,HUMAN,203209.9,12.3,665,665.1,237.67,221.36,Neuron navigator 1,16,20,1710000000,12.30%,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associates with a subset of microtubule plus ends. Enriched in neuronal growth cones (By similarity). {ECO:0000250}.",NAV1,Unknown,NA,NA,NA,FALSE
Q8IVL0,-4.294658105229547,-2.521058099345801,-3.6199375781199494,-0.5514277805459581,-0.5547234044756472,-0.6461906283381588,-0.4390316166172556,-0.4648109096481755,1.666480567001243,-0.4716938625474721,1.7371201377642735,-2.2353311476526994,5.750823813223086e-5,8.883578520608996e-4,8.883578520608996e-4,-0.03665328472349,0.9271144411410018,0.999812317632854,0.999812317632854,2.9450204656284917,7.014734482013374e-7,9.713813652333705e-7,9.713813652333705e-7,5.180351613281191,5.810386901241393e-9,2.2228386130218236e-8,2.2228386130218236e-8,-1.7384536371062478,0.004146155677240012,0.05760728849389117,0.05760728849389117,-1.4071203893644115,-0.37677214221718974,-0.39831734220860965,0.7965963231055704,Q8IVL0,Q8IVL0,1,13,7,6,Q8IVL0|Q8IVL0-2|Q8IVL0-3|A0A0A0MTE8|Q8IVL1|A0A0A0MTL4|Q8IVL1-11|Q8IVL1-2|Q8IVL1-12|Q8IVL1-3|Q8IVL1-13|Q8IVL1-10|Q8IVL1-9|Q8IVL1-8|Q8IVL1-4|Q8IVL1-5|Q8IVL1-6|Q8IVL1-7,HUMAN,257126.9,4.1,665,665.2,116.28,99.97,Neuron navigator 3,6,13,211000000,3.70%,SUBCELLULAR LOCATION: Nucleus outer membrane {ECO:0000250}.,NAV3,Unknown,NA,NA,NA,FALSE
Q96A19,-4.0569220997426765,-3.238218000409216,-5.023463038481764,-0.46068740457360075,-0.4450525206365076,-0.42848274023912214,-0.3319303788031093,-0.31561733076505866,1.5815205404690393,-0.3412760204836146,1.6865157101309176,-2.0205339993153273,1.508094270441618e-4,0.0014132639659013833,0.0014132639659013833,0.001975575704459387,0.9960585423504031,0.999812317632854,0.999812317632854,3.71968517219587,3.971048992447354e-8,1.0939787248737295e-7,1.0939787248737295e-7,5.740219171511198,1.499484400605835e-9,1.6178440680719314e-8,1.6178440680719314e-8,-1.6320425495955186,0.00621545918844093,0.05760728849389117,0.05760728849389117,-1.1665802059891082,-0.2941980588638534,0.40447462670111056,1.3079534300903557,Q96A19,Q96A19,1,23,17,17,Q96A19,HUMAN,62823.1,32.1,666,666.1,237.23,237.23,Coiled-coil domain-containing protein 102A,17,23,3190000000,32.10%,NA,CCDC102A,Unknown,NA,NA,NA,FALSE
P18206,0.4096630892388435,0.7275700201214781,0.8987148617930523,-1.2340552542798842,-1.088359225982161,-0.9002327472960363,0.492016225185772,-0.8159357592695686,0.06148704910136196,-0.9460885477059063,0.24260576709460702,-1.1261244852358334,0.01084638802732617,0.022762612094568504,0.022762612094568504,-0.6759065767396544,0.09978397035702935,0.999812317632854,0.999812317632854,-1.6527274008556403,2.4188781983435525e-4,2.5350263150545965e-4,2.5350263150545965e-4,-0.5266029156198069,0.21365147988558947,0.2143484449741842,0.2143484449741842,-0.8279529848376388,0.11663372213846246,0.17741541456583565,0.17741541456583565,-0.1649773905206991,-1.7432570458372048,-5.163004607542575,-4.4158717234777445,P18206,P18206,1,21,17,17,P18206|P18206-2|P18206-3|A0A096LPE1,HUMAN,124367.7,18.8,667,667.1,237.2,237.2,Vinculin,17,21,5210000000,18.80%,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P12003}; Peripheral membrane protein {ECO:0000250|UniProtKB:P12003}; Cytoplasmic side {ECO:0000250|UniProtKB:P12003}. Cell junction, adherens junction {ECO:0000250|UniProtKB:P12003}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:P12003}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P85972}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:Q64727}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64727}; Cytoplasmic side {ECO:0000250|UniProtKB:Q64727}. Note=Recruitment to cell-cell junctions occurs in a myosin II-dependent manner. Interaction with CTNNB1 is necessary for its localization to the cell-cell junctions. {ECO:0000250|UniProtKB:P12003}.",VCL,Unknown,NA,NA,NA,FALSE
Q9H1H9,-4.385464167329445,-3.1390257707561404,-5.176171587113927,-0.3173416909419651,-0.40863525499369285,-0.259178421892415,-0.2356556068637566,-0.2272105058799132,1.4855984393885047,-0.2394017798457488,1.6175428555454536,-1.8123537471069895,8.16126637631048e-4,0.003663821290542822,0.003663821290542822,0.061362331288714156,0.8876783987630057,0.999812317632854,0.999812317632854,3.9727707420931613,4.8890561831647884e-8,1.241717497571057e-7,1.241717497571057e-7,5.78512448920015,3.958099846801903e-9,1.8796030078412243e-8,1.8796030078412243e-8,-1.4902083161782644,0.01709631046045321,0.06373286772628053,0.06373286772628053,-0.9334499413234952,-0.16725134463589797,0.6667494679815082,1.3489678682447128,Q9H1H9,Q9H1H9,1,31,15,15,Q9H1H9|Q9H1H9-2|Q9H1H9-4|Q9H1H9-3|A0A1B0GUA8|Q9NQT8|E7ERX9|Q9P2P6|Q9P2P6-3,HUMAN,203959.4,9.9,668,668.1,237.05,224.24,Kinesin-like protein KIF13A,16,31,965000000,9.90%,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Midbody. Endosome membrane. Golgi apparatus membrane {ECO:0000250}. Note=Recruited to the midbody during cytokinesis.",KIF13A,Unknown,NA,NA,NA,FALSE
Q96L93-2,-4.227413206554363,-3.4805438984645436,-5.15259991037439,0.07487751904670162,0.011179532443420804,0.11474520293147006,0.14284763511687565,0.2618154093774315,1.014626293902908,0.23620187476825752,1.126802756055464,-0.8988045234482207,0.03315341781307376,0.05552181890370694,0.05552181890370694,0.09489641775081702,0.8065788345790836,0.999812317632854,0.999812317632854,4.458762339995398,2.5868191177835602e-9,2.0149536612137284e-8,2.0149536612137284e-8,5.357566863443619,2.414537108109933e-9,1.6838039126542964e-8,1.6838039126542964e-8,-0.9758181072283689,0.06684257830979755,0.11977142077438831,0.11977142077438831,0.08958644199059927,-0.0955679861308108,1.1703869106659885,0.9584565279067481,Q96L93,Q96L93-2,1,19,13,12,Q96L93-2|Q96L93|Q96L93-4|Q96L93-6|A0A1B0GTU3|Q96L93-5,HUMAN,160684.4,13.1,668,668.2,207.23,187.6,Isoform 2 of Kinesin-like protein KIF16B,12,19,587000000,12.50%,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}. Early endosome membrane. Note=It is unclear whether association with endosomes is mediated via phosphatidylinositol 3-phosphate (PtdIns(3)P)-binding or via its interaction with RAB14.",KIF16B,Unknown,NA,NA,NA,FALSE
O43896,-3.8414425738900273,-2.905455961357864,-4.432015283413629,-0.39513925084973456,-0.3064184050229031,0.2640625925824261,0.26095408382403185,-0.1894279836201432,1.2269626607019961,-0.0450965069613765,1.375924959008873,-1.3928440970676415,0.003102405284939241,0.009107128642962094,0.009107128642962094,-0.06866812661277136,0.8628919799692785,0.999812317632854,0.999812317632854,3.634904319008301,4.89790215737279e-8,1.242545860042194e-7,1.242545860042194e-7,5.0277484160759425,7.694213386585489e-9,2.470565772334278e-8,2.470565772334278e-8,-1.3701119364682057,0.01667385933648248,0.06352214654878405,0.06352214654878405,-0.46366284717790146,-0.4452079229630454,0.3166154697274026,0.6572156279886618,O43896,O43896,1,7,9,5,O43896,HUMAN,123800.2,9.1,668,668.3,108.24,47.96,Kinesin-like protein KIF1C,5,7,174000000,5.80%,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.",KIF1C,Unknown,NA,NA,NA,FALSE
O60333-3,-2.311347979298372,-1.874152652281917,-3.098941419768347,0.18687918708573553,0.033871114802157834,-0.3873792042207686,-0.023017257415159854,0.08201033795441323,1.047955261922634,0.07587287331846992,1.2130016937716057,-1.1411326793126573,0.005326465401345565,0.013415730164932325,0.013415730164932325,-0.016081130159036512,0.9636130076405719,0.999812317632854,0.999812317632854,2.417493148984008,1.5794724434101886e-6,2.0133215056731983e-6,2.0133215056731983e-6,3.558625828296665,1.3130688900419469e-7,1.8485693112825245e-7,1.8485693112825245e-7,-1.1465596080061562,0.02249539588959259,0.06981827916925847,0.06981827916925847,-0.18178428848612818,-0.33279655539056385,-0.9449986219834897,-0.6846129263713018,O60333,O60333-3,1,8,8,5,O60333-3|O60333-4|O60333|Q4R9M9|A0A087WWA3|O60333-2|Q12756-2|Q12756-3|Q12756,HUMAN,131388.1,8.2,668,668.4,95.06,54.41,Isoform 3 of Kinesin-like protein KIF1B,5,8,433000000,5.80%,"SUBCELLULAR LOCATION: Cytoplasmic vesicle {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Mitochondrion {ECO:0000269|PubMed:16225668}. Note=Colocalizes with synaptophysin at synaptic cytoplasmic transport vesicles in the neurites of hippocampal neurons. {ECO:0000250}.",KIF1B,Unknown,NA,NA,NA,FALSE
O14641,-4.049955873479162,-2.8602373665946677,-4.906294493096998,-0.355925769486827,-0.5164733548412178,-0.35655258077457036,-0.1389227937185391,-0.2638758036611754,1.519869950862572,-0.3383531069049713,1.635730712358195,-1.9064771468172697,5.733809744304306e-4,0.003049917981915325,0.003049917981915325,-9.787409270076153e-4,0.9982168941425338,0.999812317632854,0.999812317632854,3.6101524291833913,1.7699783565696396e-7,3.132888773887506e-7,3.132888773887506e-7,5.5166295760006605,8.136316484280305e-9,2.553178021441001e-8,2.553178021441001e-8,-1.5787790725373911,0.013069132211742902,0.06029631193278976,0.06029631193278976,-1.0388538538123957,-0.3005132849687995,0.2909648647646125,1.1037370452838697,O14641,O14641,1,29,15,11,O14641|I3L2N2,HUMAN,79231.8,27.1,669,669.1,237,171.09,Segment polarity protein dishevelled homolog DVL-2,15,29,2360000000,27.10%,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q60838}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q60838}; Cytoplasmic side {ECO:0000250|UniProtKB:Q60838}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q60838}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:Q60838}. Nucleus {ECO:0000269|PubMed:25805136}. Note=Localizes at the cell membrane upon interaction with frizzled family members and promotes their internalization. Localizes to cytoplasmic puncta (By similarity). Interaction with FOXK1 and FOXK2 induces nuclear translocation (PubMed:25805136). {ECO:0000250|UniProtKB:Q60838, ECO:0000269|PubMed:25805136}.",DVL2,Unknown,NA,NA,NA,FALSE
Q92997,-3.5932196287965725,-3.1290592312144088,-4.833465568534975,-0.5415492702805028,-0.5293256455807603,-0.40757967704159737,-0.3301562579724981,-0.35571585624320323,1.5972842471431723,-0.3710026550022328,1.7040121395772807,-2.06961005800211,1.1543564020302988e-4,0.001220736808693877,0.001220736808693877,0.010779087134745069,0.9784087374036131,0.999812317632854,0.999812317632854,3.4329529448734353,1.0234050632591752e-7,2.083140390496865e-7,2.083140390496865e-7,5.5025630028755455,2.465997551337136e-9,1.6990773352695583e-8,1.6990773352695583e-8,-1.639869106225481,0.005870023355090424,0.05760728849389117,0.05760728849389117,-1.2215379381900715,-0.27537943779677965,0.10733145318281899,1.090889288644444,Q92997,Q92997,1,18,14,10,Q92997|Q92997-2|F8WCF1,HUMAN,78395.8,22.7,669,669.2,191.69,127.74,Segment polarity protein dishevelled homolog DVL-3,10,18,1410000000,16.30%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:O14641}.,DVL3,Unknown,NA,NA,NA,FALSE
O14640,-2.543360012887372,-3.029227574446676,-3.896031631205842,0.08629579455155648,-0.16137337973100405,-0.08626715977555326,0.00896121625978127,0.1600708785544561,1.291285587974217,-0.07877424026735698,1.1525907302667373,-1.2016068408547014,0.003914809727530938,0.010793925854281525,0.010793925854281525,0.0965374000013869,0.7856579762629049,0.999812317632854,0.999812317632854,3.176537724445739,6.325639177403598e-8,1.4855625939581644e-7,1.4855625939581644e-7,4.37814456530044,1.0472918484917011e-8,2.8641781111135205e-8,2.8641781111135205e-8,-1.12540075911909,0.025342492898350454,0.07374918433313454,0.07374918433313454,-0.24950616477446483,-0.09206017866150576,-0.1583939347436619,0.06389754599636675,O14640,O14640,1,1,4,1,O14640|P54792|O14640-2|P54792-2|A0A087WWA7,HUMAN,75584.8,5.8,669,669.3,50.08,14.58,Segment polarity protein dishevelled homolog DVL-1,1,1,5150000,2.10%,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Note=Localizes at the cell membrane upon interaction with frizzled family members. {ECO:0000250}.",DVL1,Unknown,NA,NA,NA,FALSE
Q9Y3I0,-2.7448218512199385,-2.4308938481677695,-3.91012344370082,-0.025913946006131783,-0.07061685658557934,0.05901914224658428,0.09267476827329883,0.1007551523962906,1.0948671450930547,0.034091589004594,1.2166935446746578,-1.1137923604735216,0.008788839902723188,0.019458537559497738,0.019458537559497738,0.0309590285664745,0.9337821186518078,0.999812317632854,0.999812317632854,3.070601032106512,1.773422764242395e-7,3.136167909791961e-7,3.136167909791961e-7,4.184393392580033,3.491449975706941e-8,6.269413624106466e-8,6.269413624106466e-8,-1.1248213163173815,0.03207250251221203,0.07989784683270494,0.07989784683270494,-0.15116728375394417,-0.23224225623386163,-0.2681770771816792,-0.11306580489047613,Q9Y3I0,Q9Y3I0,1,25,14,14,Q9Y3I0,HUMAN,55722.8,41.1,670,670.1,236.65,236.65,tRNA-splicing ligase RtcB homolog,14,25,7230000000,41.10%,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24608264}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03144, ECO:0000269|PubMed:24608264}. Note=Enters into the nucleus in case of active transcription while it accumulates in cytosol when transcription level is low. {ECO:0000269|PubMed:24608264}.",RTCB,Unknown,NA,NA,NA,FALSE
A0A087WTT1,-2.698476561825455,-2.179995430663258,-4.050448377254565,-0.29838815640226485,-0.6299167156307153,-0.5160995919425099,-0.4426264302011407,-0.37826778668866695,1.5922658135509609,-0.5668008771172711,1.6829281403388892,-2.077486079982603,1.8756094546759687e-4,0.0016228099194805121,0.0016228099194805121,0.09638246987824972,0.8190453121083464,0.999812317632854,0.999812317632854,2.5364176868767476,6.8140147399391695e-6,7.838086319351993e-6,7.838086319351993e-6,4.613903766859351,4.732978899381752e-8,7.946237030574921e-8,7.946237030574921e-8,-1.5412145070666754,0.011963355616753983,0.05936309692238274,0.05936309692238274,-1.2303578866210447,-0.092391361429005045,-0.8217560589530453,0.27922908554000964,A0A087WTT1,A0A087WTT1,1,28,17,12,A0A087WTT1|P11940|P11940-2|E7EQV3|E7ERJ7|Q9H361|Q4VXU2|Q4VXU2-2|Q96DU9|Q96DU9-2|Q5JQF8,HUMAN,58763.2,31.9,671,671.1,236.64,134.53,Polyadenylate-binding protein,18,28,2740000000,31.90%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|RuleBase:RU362004}.,PABPC1,Unknown,NA,NA,NA,FALSE
Q13310-3,-2.8685152547182042,-2.40773228757125,-4.552537757037645,-0.38203038769508285,-0.3973504230727191,-0.3590900392144008,-0.10357092069882783,-0.3579838198379069,1.5363544678788401,-0.4705685467664114,1.5813393667055504,-1.9512651156706455,7.538219094819125e-4,0.0035174889927962897,0.0035174889927962897,-0.14195752649267707,0.75959747745963,0.999812317632854,0.999812317632854,2.8838435680639165,4.734546705593563e-6,5.564364766592836e-6,5.564364766592836e-6,4.835108683734562,8.677367204465095e-8,1.2949066278211478e-7,1.2949066278211478e-7,-1.7008044437848722,0.011761968873711197,0.05915932748013515,0.05915932748013515,-1.0890095766624834,-0.6018733008063077,-0.4617155087073463,0.48126741528664574,Q13310,Q13310-3,1,10,12,7,Q13310-3|Q13310|Q13310-2|B1ANR0,HUMAN,72731.7,22.4,671,671.2,212.67,110.23,Isoform 3 of Polyadenylate-binding protein 4,7,10,430000000,14.00%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,PABPC4,Unknown,NA,NA,NA,FALSE
Q9H4A3-7,-4.640874756715309,-2.9920228079882536,-5.1839559438756035,-0.9069972855622007,-0.7165522371244574,-0.6394480822716335,-0.6298559467591731,-0.6556927929606089,1.7434847191214546,-0.7107831586743693,1.9193336440506719,-2.5596395114532653,6.895577002840959e-5,9.599891769798749e-4,9.599891769798749e-4,-0.055026237925387855,0.9062672599638222,0.999812317632854,0.999812317632854,3.54405417299252,4.828902251418019e-7,7.078065995037763e-7,7.078065995037763e-7,6.103693684445785,5.088846537146104e-9,2.1000752197381366e-8,2.1000752197381366e-8,-1.8864354195114503,0.0066502839921921105,0.05760728849389117,0.05760728849389117,-1.7702965018154353,-0.4160466574975516,0.22246665027373008,1.6399342220914825,Q9H4A3,Q9H4A3-7,1,30,17,17,Q9H4A3-7|Q9H4A3-6|Q9H4A3-5|Q9H4A3|Q9H4A3-2|F5GWT4|Q9H4A3-4|F6UYG0|Q9Y3S1|Q9Y3S1-4|Q9Y3S1-2|F8W9F9|Q9BYP7|A0A087WYK2|Q9BYP7-2|Q9BYP7-4|Q9BYP7-3|Q96J92|Q96J92-3|Q9Y3S1-3|K7ENT7|Q96J92-2,HUMAN,301202.7,8.6,672,672.1,235.95,235.95,Isoform 6 of Serine/threonine-protein kinase WNK1,17,30,3120000000,8.60%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10660600}.,WNK1,Unknown,NA,NA,NA,FALSE
A0A0A0MTH3,-2.541070237920693,-2.3285402568745326,-3.8093183784765707,-0.06083768651384751,-0.06211942743737074,-0.04716394896785092,0.12743325159516372,0.021737688640076178,1.160305937021699,-0.08658798852146712,1.256432241231326,-1.2515820729672846,0.004551880957371848,0.011955755651233666,0.011955755651233666,-0.07586989591966878,0.8408491697032465,0.999812317632854,0.999812317632854,2.8497633072498263,5.123125998824204e-7,7.444817548978644e-7,7.444817548978644e-7,4.101345380217111,5.3002420476334856e-8,8.64131028778028e-8,8.64131028778028e-8,-1.284238985046181,0.0179008579599097,0.06483790415243525,0.06483790415243525,-0.305470834648495,-0.4606026173042995,-0.4970331880180929,-0.18891801443267286,A0A0A0MTH3,A0A0A0MTH3,1,39,17,17,A0A0A0MTH3|Q13418|Q13418-2|Q13418-3|A0A087WW45|E9PQ52,HUMAN,55295.7,34.3,673,673.1,235.78,235.78,Integrin-linked protein kinase,17,39,4470000000,34.30%,NA,ILK,Unknown,NA,NA,NA,FALSE
P46063,-3.353686630025403,-3.0811109482413217,-4.72505488436169,0.18517165764115714,0.11767121471559282,0.12476065968097336,0.32509203182463464,0.3630808071053344,0.8894929180354062,0.21202765460034909,0.9139408598107295,-0.6804566941661141,0.10426175865458907,0.14599235493728263,0.14599235493728263,-1.2142851316027103e-4,0.9997569612486423,0.999812317632854,0.999812317632854,3.941211015633092,1.8383927533936844e-8,6.721587785405839e-8,6.721587785405839e-8,4.6216677097992065,2.340623325857981e-8,4.710487038297174e-8,4.710487038297174e-8,-0.9018383174362279,0.09617781589936483,0.15471685743583036,0.15471685743583036,0.33410284875697,-0.29868067106467144,0.6340438409814128,0.2863203115668775,P46063,P46063,1,22,15,15,P46063,HUMAN,74483,29.1,674,674.1,235.43,235.43,ATP-dependent DNA helicase Q1,15,22,1790000000,29.10%,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7961977}.,RECQL,Unknown,NA,NA,NA,FALSE
Q69YQ0,-4.306671619997849,-2.7739993016725535,-5.250983369869631,-1.019432623411917,-1.1029935276861487,-0.9011367280285688,-0.86123871700285,-0.814027657065984,1.8792491784750247,-0.9165951019644558,1.9836122369894371,-2.844228735349962,4.430429209696659e-5,8.129952046002055e-4,8.129952046002055e-4,0.06931809472676798,0.8890527549013161,0.999812317632854,0.999812317632854,3.197753402895614,3.2582525106297454e-6,3.938073684694687e-6,3.938073684694687e-6,6.041982138245576,1.271931980831471e-8,3.2009206618435145e-8,3.2009206618435145e-8,-1.8621126130054626,0.010445764550660729,0.058372002858776494,0.058372002858776494,-2.088993210000906,-0.15024489230995872,-0.1364079372790297,1.583569752908339,Q69YQ0,Q69YQ0,1,25,17,17,Q69YQ0|Q69YQ0-2|F8WAN1,HUMAN,124999.2,19.5,675,675.1,234.63,234.63,Cytospin-A,17,25,1110000000,19.50%,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:21703590}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:21703590}. Cell junction, gap junction {ECO:0000269|PubMed:21703590}. Note=Colocalizes with acetylated alpha-tubulin, gamma-tubulin and F-actin. Also observed in a ring around gamma-tubulin containing centrioles possibly in the microtubule organizing center.",SPECC1L,Unknown,NA,NA,NA,FALSE
